@gt=  0.000000  | lt=  0.000000 | input={0, 1}

@gt=  0.000000  | lt=  0.000000 | input={0, 1, 2}
{0.0, 0.0}
@gt=  0.000000  | lt=  0.000000 | input={0, 1, 2, 3}
{0.0, 0.0, 0.0}
@gt=  0.000000  | lt=  0.000000 | input={0, 1, 2, 3, 4}
{0.0, 0.0, 0.0, 0.0}
@gt=  0.000000  | lt=  0.000000 | input={0, 1, 2, 3, 4, 5}
@gt=1090989.340820  | lt=1090989.340820 | input={0, 1, 2, 3, 4, 5}


{0.0095892531419, 0.0077251634824, 0.0078617189706, 0.0081651977449, 0.0090629064685, 0.0085513849326}
@gt=1091009.048523  | lt=1091009.048523 | input={0, 1, 2, 3, 4, 5}


{0.0095893461878, 0.0077251634824, 0.0078617189706, 0.0081651977449, 0.0090629064685, 0.0085513849326}
@gt=1091044.340179  | lt=1091044.340179 | input={0, 1, 2, 3, 4, 5}


{0.0095893461878, 0.0077251634824, 0.0078617189706, 0.0081981207539, 0.0090629064685, 0.0085513849326}
@gt=1091064.048889  | lt=1091064.048889 | input={0, 1, 2, 3, 4, 5}


{0.0096375943569, 0.0077251634824, 0.0078617189706, 0.0081981207539, 0.0090629064685, 0.0085513849326}
@gt=1091077.339783  | lt=1091077.339783 | input={0, 1, 2, 3, 4, 5}


{0.0096375943569, 0.0077251634824, 0.0078617189706, 0.0082382676713, 0.0090629064685, 0.0085513849326}
@gt=1091097.049103  | lt=1091097.049103 | input={0, 1, 2, 3, 4, 5}


{0.0097166437766, 0.0077251634824, 0.0078617189706, 0.0082382676713, 0.0090629064685, 0.0085513849326}
@gt=1091163.338776  | lt=1091163.338776 | input={0, 1, 2, 3, 4, 5}

@gt=1091163.338776  | lt=1091163.338776 | input={0, 1, 2, 3, 4, 5}
{0.0097166437766, 0.0077251634824, 0.0078617189706, 0.0083260058036, 0.0090629064685, 0.0085513849326}

{0.0097166437766, 0.0077251634824, 0.0078617189706, 0.0083260058036, 0.0090629064685, 0.0085513849326}
@gt=1091183.049652  | lt=1091183.049652 | input={0, 1, 2, 3, 4, 5}

@gt=1091183.049652  | lt=1091183.049652 | input={0, 1, 2, 3, 4, 5}
{0.0098279659233, 0.0077251634824, 0.0078617189706, 0.0083260058036, 0.0090629064685, 0.0085513849326}

{0.0098279659233, 0.0077251634824, 0.0078617189706, 0.0083260058036, 0.0090629064685, 0.0085513849326}
@gt=1091476.141083  | lt=1091476.141083 | input={0, 1, 2, 3, 4, 5}


{0.0098279659233, 0.0077251634824, 0.0078618746361, 0.0083260058036, 0.0090629064685, 0.0085513849326}
@gt=1091485.685638  | lt=1091485.685638 | input={0, 1, 2, 3, 4, 5}


{0.0098279659233, 0.0077251634824, 0.0078618746361, 0.0083260058036, 0.0090629064685, 0.0085515418776}
@gt=1091531.140228  | lt=1091531.140228 | input={0, 1, 2, 3, 4, 5}


{0.0098279659233, 0.0077251634824, 0.007891531834, 0.0083260058036, 0.0090629064685, 0.0085515418776}
@gt=1091540.685272  | lt=1091540.685272 | input={0, 1, 2, 3, 4, 5}


{0.0098279659233, 0.0077251634824, 0.007891531834, 0.0083260058036, 0.0090629064685, 0.0085886211406}
@gt=1091564.139709  | lt=1091564.139709 | input={0, 1, 2, 3, 4, 5}


{0.0098279659233, 0.0077251634824, 0.0079233885943, 0.0083260058036, 0.0090629064685, 0.0085886211406}
@gt=1091573.685028  | lt=1091573.685028 | input={0, 1, 2, 3, 4, 5}


{0.0098279659233, 0.0077251634824, 0.0079233885943, 0.0083260058036, 0.0090629064685, 0.0086393185701}
@gt=1091650.138367  | lt=1091650.138367 | input={0, 1, 2, 3, 4, 5}

@gt=1091650.138367  | lt=1091650.138367 | input={0, 1, 2, 3, 4, 5}
{0.0098279659233, 0.0077251634824, 0.0080061009478, 0.0083260058036, 0.0090629064685, 0.0086393185701}

{0.0098279659233, 0.0077251634824, 0.0080061009478, 0.0083260058036, 0.0090629064685, 0.0086393185701}
@gt=1091659.684479  | lt=1091659.684479 | input={0, 1, 2, 3, 4, 5}

@gt=1091659.684479  | lt=1091659.684479 | input={0, 1, 2, 3, 4, 5}
{0.0098279659233, 0.0077251634824, 0.0080061009478, 0.0083260058036, 0.0090629064685, 0.0087334528228}

{0.0098279659233, 0.0077251634824, 0.0080061009478, 0.0083260058036, 0.0090629064685, 0.0087334528228}
@gt=1162666.099884  | lt=1162666.099884 | input={0, 1, 2, 3, 4, 5}


{0.0098279659233, 0.0077348134486, 0.0080061009478, 0.0083260058036, 0.0090629064685, 0.0087334528228}
@gt=1162670.041412  | lt=1162670.041412 | input={0, 1, 2, 3, 4, 5}


{0.0098279659233, 0.0077348134486, 0.0080156197931, 0.0083260058036, 0.0090629064685, 0.0087334528228}
@gt=1162674.509003  | lt=1162674.509003 | input={0, 1, 2, 3, 4, 5}


{0.0098279659233, 0.0077348134486, 0.0080156197931, 0.0083355910725, 0.0090629064685, 0.0087334528228}
@gt=1162680.208527  | lt=1162680.208527 | input={0, 1, 2, 3, 4, 5}


{0.0098279659233, 0.0077348134486, 0.0080156197931, 0.0083355910725, 0.0090629064685, 0.0087429730311}
@gt=1162684.813202  | lt=1162684.813202 | input={0, 1, 2, 3, 4, 5}


{0.0098279659233, 0.0077348134486, 0.0080156197931, 0.0083355910725, 0.0090725589434, 0.0087429730311}
@gt=1162695.511658  | lt=1162695.511658 | input={0, 1, 2, 3, 4, 5}


{0.0098375540079, 0.0077348134486, 0.0080156197931, 0.0083355910725, 0.0090725589434, 0.0087429730311}
@gt=1162731.098663  | lt=1162731.098663 | input={0, 1, 2, 3, 4, 5}


{0.0098375540079, 0.0077863751136, 0.0080156197931, 0.0083355910725, 0.0090725589434, 0.0087429730311}
@gt=1162735.040405  | lt=1162735.040405 | input={0, 1, 2, 3, 4, 5}


{0.0098375540079, 0.0077863751136, 0.008071897214, 0.0083355910725, 0.0090725589434, 0.0087429730311}
@gt=1162739.508270  | lt=1162739.508270 | input={0, 1, 2, 3, 4, 5}


{0.0098375540079, 0.0077863751136, 0.008071897214, 0.0083972136838, 0.0090725589434, 0.0087429730311}
@gt=1162745.208099  | lt=1162745.208099 | input={0, 1, 2, 3, 4, 5}


{0.0098375540079, 0.0077863751136, 0.008071897214, 0.0083972136838, 0.0090725589434, 0.0088114147095}
@gt=1162749.813019  | lt=1162749.813019 | input={0, 1, 2, 3, 4, 5}


{0.0098375540079, 0.0077863751136, 0.008071897214, 0.0083972136838, 0.0091465097791, 0.0088114147095}
@gt=1162760.512085  | lt=1162760.512085 | input={0, 1, 2, 3, 4, 5}


{0.0099243048151, 0.0077863751136, 0.008071897214, 0.0083972136838, 0.0091465097791, 0.0088114147095}
@gt=1162797.097443  | lt=1162797.097443 | input={0, 1, 2, 3, 4, 5}


{0.0099243048151, 0.0077726897267, 0.008071897214, 0.0083972136838, 0.0091465097791, 0.0088114147095}
@gt=1162797.097443  | lt=1162797.097443 | input={0, 1, 2, 3, 4, 5}


{0.0099243048151, 0.0077726897267, 0.008071897214, 0.0083972136838, 0.0091465097791, 0.0088114147095}
@gt=1162801.039398  | lt=1162801.039398 | input={0, 1, 2, 3, 4, 5}


{0.0099243048151, 0.0077726897267, 0.0080699113862, 0.0083972136838, 0.0091465097791, 0.0088114147095}
@gt=1162801.039398  | lt=1162801.039398 | input={0, 1, 2, 3, 4, 5}


{0.0099243048151, 0.0077726897267, 0.0080699113862, 0.0083972136838, 0.0091465097791, 0.0088114147095}
@gt=1162805.507507  | lt=1162805.507507 | input={0, 1, 2, 3, 4, 5}


{0.0099243048151, 0.0077726897267, 0.0080699113862, 0.0084084890168, 0.0091465097791, 0.0088114147095}
@gt=1162805.507507  | lt=1162805.507507 | input={0, 1, 2, 3, 4, 5}


{0.0099243048151, 0.0077726897267, 0.0080699113862, 0.0084084890168, 0.0091465097791, 0.0088114147095}
@gt=1162811.207672  | lt=1162811.207672 | input={0, 1, 2, 3, 4, 5}


{0.0099243048151, 0.0077726897267, 0.0080699113862, 0.0084084890168, 0.0091465097791, 0.0088396078929}
@gt=1162811.207672  | lt=1162811.207672 | input={0, 1, 2, 3, 4, 5}


{0.0099243048151, 0.0077726897267, 0.0080699113862, 0.0084084890168, 0.0091465097791, 0.0088396078929}
@gt=1162815.812836  | lt=1162815.812836 | input={0, 1, 2, 3, 4, 5}


{0.0099243048151, 0.0077726897267, 0.0080699113862, 0.0084084890168, 0.0091883708951, 0.0088396078929}
@gt=1162815.812836  | lt=1162815.812836 | input={0, 1, 2, 3, 4, 5}


{0.0099243048151, 0.0077726897267, 0.0080699113862, 0.0084084890168, 0.0091883708951, 0.0088396078929}
@gt=1162826.512512  | lt=1162826.512512 | input={0, 1, 2, 3, 4, 5}


{0.009997922123, 0.0077726897267, 0.0080699113862, 0.0084084890168, 0.0091883708951, 0.0088396078929}
@gt=1162826.512512  | lt=1162826.512512 | input={0, 1, 2, 3, 4, 5}


{0.009997922123, 0.0077726897267, 0.0080699113862, 0.0084084890168, 0.0091883708951, 0.0088396078929}
@gt=1162961.094330  | lt=1162961.094330 | input={0, 1, 2, 3, 4, 5}

@gt=1162961.094330  | lt=1162961.094330 | input={0, 1, 2, 3, 4, 5}
{0.009997922123, 0.0079734555542, 0.0080699113862, 0.0084084890168, 0.0091883708951, 0.0088396078929}

{0.009997922123, 0.0079734555542, 0.0080699113862, 0.0084084890168, 0.0091883708951, 0.0088396078929}
@gt=1162965.036865  | lt=1162965.036865 | input={0, 1, 2, 3, 4, 5}

@gt=1162965.036865  | lt=1162965.036865 | input={0, 1, 2, 3, 4, 5}
{0.009997922123, 0.0079734555542, 0.0082762482527, 0.0084084890168, 0.0091883708951, 0.0088396078929}

{0.009997922123, 0.0079734555542, 0.0082762482527, 0.0084084890168, 0.0091883708951, 0.0088396078929}
@gt=1162969.505585  | lt=1162969.505585 | input={0, 1, 2, 3, 4, 5}

@gt=1162969.505585  | lt=1162969.505585 | input={0, 1, 2, 3, 4, 5}
{0.009997922123, 0.0079734555542, 0.0082762482527, 0.008621140452, 0.0091883708951, 0.0088396078929}

{0.009997922123, 0.0079734555542, 0.0082762482527, 0.008621140452, 0.0091883708951, 0.0088396078929}
@gt=1162975.206573  | lt=1162975.206573 | input={0, 1, 2, 3, 4, 5}

@gt=1162975.206573  | lt=1162975.206573 | input={0, 1, 2, 3, 4, 5}
{0.009997922123, 0.0079734555542, 0.0082762482527, 0.008621140452, 0.0091883708951, 0.0090603151674}

{0.009997922123, 0.0079734555542, 0.0082762482527, 0.008621140452, 0.0091883708951, 0.0090603151674}
@gt=1162979.812378  | lt=1162979.812378 | input={0, 1, 2, 3, 4, 5}

@gt=1162979.812378  | lt=1162979.812378 | input={0, 1, 2, 3, 4, 5}
{0.009997922123, 0.0079734555542, 0.0082762482527, 0.008621140452, 0.0094155864476, 0.0090603151674}

{0.009997922123, 0.0079734555542, 0.0082762482527, 0.008621140452, 0.0094155864476, 0.0090603151674}
@gt=1162990.513550  | lt=1162990.513550 | input={0, 1, 2, 3, 4, 5}

@gt=1162990.513550  | lt=1162990.513550 | input={0, 1, 2, 3, 4, 5}
{0.0102402590734, 0.0079734555542, 0.0082762482527, 0.008621140452, 0.0094155864476, 0.0090603151674}

{0.0102402590734, 0.0079734555542, 0.0082762482527, 0.008621140452, 0.0094155864476, 0.0090603151674}
@gt=1163157.090637  | lt=1163157.090637 | input={0, 1, 2, 3, 4, 5}


{0.0102402590734, 0.0079734788932, 0.0082762482527, 0.008621140452, 0.0094155864476, 0.0090603151674}
@gt=1163175.811859  | lt=1163175.811859 | input={0, 1, 2, 3, 4, 5}


{0.0102402590734, 0.0079734788932, 0.0082762482527, 0.008621140452, 0.0094156122965, 0.0090603151674}
@gt=1163212.089600  | lt=1163212.089600 | input={0, 1, 2, 3, 4, 5}


{0.0102402590734, 0.0079992088075, 0.0082762482527, 0.008621140452, 0.0094156122965, 0.0090603151674}
@gt=1163230.811707  | lt=1163230.811707 | input={0, 1, 2, 3, 4, 5}


{0.0102402590734, 0.0079992088075, 0.0082762482527, 0.008621140452, 0.0094559002052, 0.0090603151674}
@gt=1163245.088989  | lt=1163245.088989 | input={0, 1, 2, 3, 4, 5}


{0.0102402590734, 0.0080210963931, 0.0082762482527, 0.008621140452, 0.0094559002052, 0.0090603151674}
@gt=1163263.811615  | lt=1163263.811615 | input={0, 1, 2, 3, 4, 5}


{0.0102402590734, 0.0080210963931, 0.0082762482527, 0.008621140452, 0.0095147427435, 0.0090603151674}
@gt=1163331.087372  | lt=1163331.087372 | input={0, 1, 2, 3, 4, 5}

@gt=1163331.087372  | lt=1163331.087372 | input={0, 1, 2, 3, 4, 5}
{0.0102402590734, 0.0080977652439, 0.0082762482527, 0.008621140452, 0.0095147427435, 0.0090603151674}

{0.0102402590734, 0.0080977652439, 0.0082762482527, 0.008621140452, 0.0095147427435, 0.0090603151674}
@gt=1163349.811371  | lt=1163349.811371 | input={0, 1, 2, 3, 4, 5}

@gt=1163349.811371  | lt=1163349.811371 | input={0, 1, 2, 3, 4, 5}
{0.0102402590734, 0.0080977652439, 0.0082762482527, 0.008621140452, 0.0096138148123, 0.0090603151674}

{0.0102402590734, 0.0080977652439, 0.0082762482527, 0.008621140452, 0.0096138148123, 0.0090603151674}
@gt=1163656.497620  | lt=1163656.497620 | input={0, 1, 2, 3, 4, 5}


{0.0102402590734, 0.0080977652439, 0.0082762482527, 0.0086212307428, 0.0096138148123, 0.0090603151674}
@gt=1163677.518005  | lt=1163677.518005 | input={0, 1, 2, 3, 4, 5}


{0.0102403521823, 0.0080977652439, 0.0082762482527, 0.0086212307428, 0.0096138148123, 0.0090603151674}
@gt=1163711.496979  | lt=1163711.496979 | input={0, 1, 2, 3, 4, 5}


{0.0102403521823, 0.0080977652439, 0.0082762482527, 0.0086534980932, 0.0096138148123, 0.0090603151674}
@gt=1163732.518341  | lt=1163732.518341 | input={0, 1, 2, 3, 4, 5}


{0.0102889653893, 0.0080977652439, 0.0082762482527, 0.0086534980932, 0.0096138148123, 0.0090603151674}
@gt=1163744.496613  | lt=1163744.496613 | input={0, 1, 2, 3, 4, 5}


{0.0102889653893, 0.0080977652439, 0.0082762482527, 0.0086919807508, 0.0096138148123, 0.0090603151674}
@gt=1163765.518555  | lt=1163765.518555 | input={0, 1, 2, 3, 4, 5}


{0.010368941419, 0.0080977652439, 0.0082762482527, 0.0086919807508, 0.0096138148123, 0.0090603151674}
@gt=1163830.495605  | lt=1163830.495605 | input={0, 1, 2, 3, 4, 5}

@gt=1163830.495605  | lt=1163830.495605 | input={0, 1, 2, 3, 4, 5}
{0.010368941419, 0.0080977652439, 0.0082762482527, 0.0087787100321, 0.0096138148123, 0.0090603151674}

{0.010368941419, 0.0080977652439, 0.0082762482527, 0.0087787100321, 0.0096138148123, 0.0090603151674}
@gt=1163851.519135  | lt=1163851.519135 | input={0, 1, 2, 3, 4, 5}

@gt=1163851.519135  | lt=1163851.519135 | input={0, 1, 2, 3, 4, 5}
{0.0104808253003, 0.0080977652439, 0.0082762482527, 0.0087787100321, 0.0096138148123, 0.0090603151674}

{0.0104808253003, 0.0080977652439, 0.0082762482527, 0.0087787100321, 0.0096138148123, 0.0090603151674}
@gt=1164143.018646  | lt=1164143.018646 | input={0, 1, 2, 3, 4, 5}


{0.0104808253003, 0.0080977652439, 0.0082764037677, 0.0087787100321, 0.0096138148123, 0.0090603151674}
@gt=1164153.198669  | lt=1164153.198669 | input={0, 1, 2, 3, 4, 5}


{0.0104808253003, 0.0080977652439, 0.0082764037677, 0.0087787100321, 0.0096138148123, 0.0090604720471}
@gt=1164198.017792  | lt=1164198.017792 | input={0, 1, 2, 3, 4, 5}


{0.0104808253003, 0.0080977652439, 0.0083051881779, 0.0087787100321, 0.0096138148123, 0.0090604720471}
@gt=1164208.198303  | lt=1164208.198303 | input={0, 1, 2, 3, 4, 5}


{0.0104808253003, 0.0080977652439, 0.0083051881779, 0.0087787100321, 0.0096138148123, 0.0090971726513}
@gt=1164231.017303  | lt=1164231.017303 | input={0, 1, 2, 3, 4, 5}


{0.0104808253003, 0.0080977652439, 0.0083348295192, 0.0087787100321, 0.0096138148123, 0.0090971726513}
@gt=1164241.198090  | lt=1164241.198090 | input={0, 1, 2, 3, 4, 5}


{0.0104808253003, 0.0080977652439, 0.0083348295192, 0.0087787100321, 0.0096138148123, 0.0091469089555}
@gt=1164317.015961  | lt=1164317.015961 | input={0, 1, 2, 3, 4, 5}

@gt=1164317.015961  | lt=1164317.015961 | input={0, 1, 2, 3, 4, 5}
{0.0104808253003, 0.0080977652439, 0.0084161989168, 0.0087787100321, 0.0096138148123, 0.0091469089555}

{0.0104808253003, 0.0080977652439, 0.0084161989168, 0.0087787100321, 0.0096138148123, 0.0091469089555}
@gt=1164327.197510  | lt=1164327.197510 | input={0, 1, 2, 3, 4, 5}

@gt=1164327.197510  | lt=1164327.197510 | input={0, 1, 2, 3, 4, 5}
{0.0104808253003, 0.0080977652439, 0.0084161989168, 0.0087787100321, 0.0096138148123, 0.0092404605511}

{0.0104808253003, 0.0080977652439, 0.0084161989168, 0.0087787100321, 0.0096138148123, 0.0092404605511}
@gt=1235332.731140  | lt=1235332.731140 | input={0, 1, 2, 3, 4, 5}


{0.0104808253003, 0.0081074150266, 0.0084161989168, 0.0087787100321, 0.0096138148123, 0.0092404605511}
@gt=1235336.919006  | lt=1235336.919006 | input={0, 1, 2, 3, 4, 5}


{0.0104808253003, 0.0081074150266, 0.0084257176116, 0.0087787100321, 0.0096138148123, 0.0092404605511}
@gt=1235341.665833  | lt=1235341.665833 | input={0, 1, 2, 3, 4, 5}


{0.0104808253003, 0.0081074150266, 0.0084257176116, 0.008788295188, 0.0096138148123, 0.0092404605511}
@gt=1235347.721558  | lt=1235347.721558 | input={0, 1, 2, 3, 4, 5}


{0.0104808253003, 0.0081074150266, 0.0084257176116, 0.008788295188, 0.0096138148123, 0.009249980694}
@gt=1235352.614014  | lt=1235352.614014 | input={0, 1, 2, 3, 4, 5}


{0.0104808253003, 0.0081074150266, 0.0084257176116, 0.008788295188, 0.0096234672605, 0.009249980694}
@gt=1235363.981140  | lt=1235363.981140 | input={0, 1, 2, 3, 4, 5}


{0.0104904134477, 0.0081074150266, 0.0084257176116, 0.008788295188, 0.0096234672605, 0.009249980694}
@gt=1235397.729919  | lt=1235397.729919 | input={0, 1, 2, 3, 4, 5}


{0.0104904134477, 0.0081573391765, 0.0084257176116, 0.008788295188, 0.0096234672605, 0.009249980694}
@gt=1235401.917999  | lt=1235401.917999 | input={0, 1, 2, 3, 4, 5}


{0.0104904134477, 0.0081573391765, 0.008480652227, 0.008788295188, 0.0096234672605, 0.009249980694}
@gt=1235406.665070  | lt=1235406.665070 | input={0, 1, 2, 3, 4, 5}


{0.0104904134477, 0.0081573391765, 0.008480652227, 0.0088489090248, 0.0096234672605, 0.009249980694}
@gt=1235412.721130  | lt=1235412.721130 | input={0, 1, 2, 3, 4, 5}


{0.0104904134477, 0.0081573391765, 0.008480652227, 0.0088489090248, 0.0096234672605, 0.0093178397805}
@gt=1235417.613831  | lt=1235417.613831 | input={0, 1, 2, 3, 4, 5}


{0.0104904134477, 0.0081573391765, 0.008480652227, 0.0088489090248, 0.0096971797947, 0.0093178397805}
@gt=1235428.981567  | lt=1235428.981567 | input={0, 1, 2, 3, 4, 5}


{0.0105777259266, 0.0081573391765, 0.008480652227, 0.0088489090248, 0.0096971797947, 0.0093178397805}
@gt=1235463.728668  | lt=1235463.728668 | input={0, 1, 2, 3, 4, 5}


{0.0105777259266, 0.0081395913245, 0.008480652227, 0.0088489090248, 0.0096971797947, 0.0093178397805}
@gt=1235463.728668  | lt=1235463.728668 | input={0, 1, 2, 3, 4, 5}


{0.0105777259266, 0.0081395913245, 0.008480652227, 0.0088489090248, 0.0096971797947, 0.0093178397805}
@gt=1235467.916962  | lt=1235467.916962 | input={0, 1, 2, 3, 4, 5}


{0.0105777259266, 0.0081395913245, 0.0084753350546, 0.0088489090248, 0.0096971797947, 0.0093178397805}
@gt=1235467.916962  | lt=1235467.916962 | input={0, 1, 2, 3, 4, 5}


{0.0105777259266, 0.0081395913245, 0.0084753350546, 0.0088489090248, 0.0096971797947, 0.0093178397805}
@gt=1235472.664307  | lt=1235472.664307 | input={0, 1, 2, 3, 4, 5}


{0.0105777259266, 0.0081395913245, 0.0084753350546, 0.0088576817734, 0.0096971797947, 0.0093178397805}
@gt=1235472.664307  | lt=1235472.664307 | input={0, 1, 2, 3, 4, 5}


{0.0105777259266, 0.0081395913245, 0.0084753350546, 0.0088576817734, 0.0096971797947, 0.0093178397805}
@gt=1235478.720703  | lt=1235478.720703 | input={0, 1, 2, 3, 4, 5}


{0.0105777259266, 0.0081395913245, 0.0084753350546, 0.0088576817734, 0.0096971797947, 0.0093445876604}
@gt=1235478.720703  | lt=1235478.720703 | input={0, 1, 2, 3, 4, 5}


{0.0105777259266, 0.0081395913245, 0.0084753350546, 0.0088576817734, 0.0096971797947, 0.0093445876604}
@gt=1235483.613647  | lt=1235483.613647 | input={0, 1, 2, 3, 4, 5}


{0.0105777259266, 0.0081395913245, 0.0084753350546, 0.0088576817734, 0.0097384497284, 0.0093445876604}
@gt=1235483.613647  | lt=1235483.613647 | input={0, 1, 2, 3, 4, 5}


{0.0105777259266, 0.0081395913245, 0.0084753350546, 0.0088576817734, 0.0097384497284, 0.0093445876604}
@gt=1235494.981995  | lt=1235494.981995 | input={0, 1, 2, 3, 4, 5}


{0.0106527366386, 0.0081395913245, 0.0084753350546, 0.0088576817734, 0.0097384497284, 0.0093445876604}
@gt=1235494.981995  | lt=1235494.981995 | input={0, 1, 2, 3, 4, 5}


{0.0106527366386, 0.0081395913245, 0.0084753350546, 0.0088576817734, 0.0097384497284, 0.0093445876604}
@gt=1235627.725586  | lt=1235627.725586 | input={0, 1, 2, 3, 4, 5}

@gt=1235627.725586  | lt=1235627.725586 | input={0, 1, 2, 3, 4, 5}
{0.0106527366386, 0.0083384230347, 0.0084753350546, 0.0088576817734, 0.0097384497284, 0.0093445876604}

{0.0106527366386, 0.0083384230347, 0.0084753350546, 0.0088576817734, 0.0097384497284, 0.0093445876604}
@gt=1235631.914429  | lt=1235631.914429 | input={0, 1, 2, 3, 4, 5}

@gt=1235631.914429  | lt=1235631.914429 | input={0, 1, 2, 3, 4, 5}
{0.0106527366386, 0.0083384230347, 0.008680085851, 0.0088576817734, 0.0097384497284, 0.0093445876604}

{0.0106527366386, 0.0083384230347, 0.008680085851, 0.0088576817734, 0.0097384497284, 0.0093445876604}
@gt=1235636.662415  | lt=1235636.662415 | input={0, 1, 2, 3, 4, 5}

@gt=1235636.662415  | lt=1235636.662415 | input={0, 1, 2, 3, 4, 5}
{0.0106527366386, 0.0083384230347, 0.008680085851, 0.0090691417587, 0.0097384497284, 0.0093445876604}

{0.0106527366386, 0.0083384230347, 0.008680085851, 0.0090691417587, 0.0097384497284, 0.0093445876604}
@gt=1235642.719604  | lt=1235642.719604 | input={0, 1, 2, 3, 4, 5}

@gt=1235642.719604  | lt=1235642.719604 | input={0, 1, 2, 3, 4, 5}
{0.0106527366386, 0.0083384230347, 0.008680085851, 0.0090691417587, 0.0097384497284, 0.0095646068184}

{0.0106527366386, 0.0083384230347, 0.008680085851, 0.0090691417587, 0.0097384497284, 0.0095646068184}
@gt=1235647.613220  | lt=1235647.613220 | input={0, 1, 2, 3, 4, 5}

@gt=1235647.613220  | lt=1235647.613220 | input={0, 1, 2, 3, 4, 5}
{0.0106527366386, 0.0083384230347, 0.008680085851, 0.0090691417587, 0.0099653838591, 0.0095646068184}

{0.0106527366386, 0.0083384230347, 0.008680085851, 0.0090691417587, 0.0099653838591, 0.0095646068184}
@gt=1235658.983032  | lt=1235658.983032 | input={0, 1, 2, 3, 4, 5}

@gt=1235658.983032  | lt=1235658.983032 | input={0, 1, 2, 3, 4, 5}
{0.0108957369959, 0.0083384230347, 0.008680085851, 0.0090691417587, 0.0099653838591, 0.0095646068184}

{0.0108957369959, 0.0083384230347, 0.008680085851, 0.0090691417587, 0.0099653838591, 0.0095646068184}
@gt=1235823.721893  | lt=1235823.721893 | input={0, 1, 2, 3, 4, 5}


{0.0108957369959, 0.0083384461902, 0.008680085851, 0.0090691417587, 0.0099653838591, 0.0095646068184}
@gt=1235843.612671  | lt=1235843.612671 | input={0, 1, 2, 3, 4, 5}


{0.0108957369959, 0.0083384461902, 0.008680085851, 0.0090691417587, 0.0099654096812, 0.0095646068184}
